period,PE
2023-10-22 18:00:00,3500
2023-10-22 19:00:00,3472
2023-10-22 20:00:00,3485
2023-10-22 21:00:00,3551
2023-10-22 22:00:00,3665
2023-10-22 23:00:00,3836
2023-10-23 00:00:00,3880
2023-10-23 01:00:00,3788
2023-10-23 02:00:00,3638
2023-10-23 03:00:00,3492
2023-10-23 04:00:00,3298
2023-10-23 05:00:00,3136
2023-10-23 06:00:00,3013
2023-10-23 07:00:00,2926
2023-10-23 08:00:00,2948
2023-10-23 09:00:00,3005
2023-10-23 10:00:00,3243
2023-10-23 11:00:00,3615
2023-10-23 12:00:00,3908
2023-10-23 13:00:00,4005
2023-10-23 14:00:00,3974
2023-10-23 15:00:00,3950
2023-10-23 16:00:00,3938
2023-10-23 17:00:00,3910
2023-10-23 18:00:00,3879
2023-10-23 19:00:00,3845
2023-10-23 20:00:00,3841
2023-10-23 21:00:00,3884
2023-10-23 22:00:00,3975
2023-10-23 23:00:00,4077
2023-10-24 00:00:00,4067
2023-10-24 01:00:00,3977
2023-10-24 02:00:00,3845
2023-10-24 03:00:00,3602
2023-10-24 04:00:00,3367
2023-10-24 05:00:00,3171
2023-10-24 06:00:00,3083
2023-10-24 07:00:00,3100
2023-10-24 08:00:00,3066
2023-10-24 09:00:00,3131
2023-10-24 10:00:00,3382
2023-10-24 11:00:00,3835
2023-10-24 12:00:00,4129
2023-10-24 13:00:00,4170
2023-10-24 14:00:00,4038
2023-10-24 15:00:00,3978
2023-10-24 16:00:00,3936
2023-10-24 17:00:00,3914
2023-10-24 18:00:00,3885
2023-10-24 19:00:00,3861
2023-10-24 20:00:00,3857
2023-10-24 21:00:00,3885
2023-10-24 22:00:00,3966
2023-10-24 23:00:00,4082
2023-10-25 00:00:00,4075
2023-10-25 01:00:00,3927
2023-10-25 02:00:00,3785
2023-10-25 03:00:00,3532
2023-10-25 04:00:00,3342
2023-10-25 05:00:00,3165
2023-10-25 06:00:00,3058
2023-10-25 07:00:00,2962
2023-10-25 08:00:00,2943
2023-10-25 09:00:00,3024
2023-10-25 10:00:00,3280
2023-10-25 11:00:00,3665
2023-10-25 12:00:00,3906
2023-10-25 13:00:00,3956
2023-10-25 14:00:00,3955
2023-10-25 15:00:00,3934
2023-10-25 16:00:00,3915
2023-10-25 17:00:00,3922
2023-10-25 18:00:00,3932
2023-10-25 19:00:00,3936
2023-10-25 20:00:00,3943
2023-10-25 21:00:00,3989
2023-10-25 22:00:00,4047
2023-10-25 23:00:00,4130
2023-10-26 00:00:00,4092
2023-10-26 01:00:00,3967
2023-10-26 02:00:00,3763
2023-10-26 03:00:00,3496
2023-10-26 04:00:00,3290
2023-10-26 05:00:00,3108
2023-10-26 06:00:00,2988
2023-10-26 07:00:00,2943
2023-10-26 08:00:00,2931
2023-10-26 09:00:00,2985
2023-10-26 10:00:00,3185
2023-10-26 11:00:00,3551
2023-10-26 12:00:00,3824
2023-10-26 13:00:00,3867
2023-10-26 14:00:00,3891
2023-10-26 15:00:00,3924
2023-10-26 16:00:00,3966
2023-10-26 17:00:00,4014
2023-10-26 18:00:00,4078
2023-10-26 19:00:00,4113
2023-10-26 20:00:00,4159
2023-10-26 21:00:00,4206
2023-10-26 22:00:00,4210
2023-10-26 23:00:00,4253
2023-10-27 00:00:00,4191
2023-10-27 01:00:00,4038
2023-10-27 02:00:00,3882
2023-10-27 03:00:00,3598
2023-10-27 04:00:00,3363
2023-10-27 05:00:00,3154
2023-10-27 06:00:00,3025
2023-10-27 07:00:00,2961
2023-10-27 08:00:00,2920
2023-10-27 09:00:00,2953
2023-10-27 10:00:00,3143
2023-10-27 11:00:00,3450
2023-10-27 12:00:00,3707
2023-10-27 13:00:00,3834
2023-10-27 14:00:00,3927
2023-10-27 15:00:00,4003
2023-10-27 16:00:00,4064
2023-10-27 17:00:00,4082
2023-10-27 18:00:00,4060
2023-10-27 19:00:00,4023
2023-10-27 20:00:00,4030
2023-10-27 21:00:00,4049
2023-10-27 22:00:00,4087
2023-10-27 23:00:00,4107
2023-10-28 00:00:00,4028
2023-10-28 01:00:00,3893
2023-10-28 02:00:00,3735
2023-10-28 03:00:00,3543
2023-10-28 04:00:00,3348
2023-10-28 05:00:00,3175
2023-10-28 06:00:00,3051
2023-10-28 07:00:00,2964
2023-10-28 08:00:00,2914
2023-10-28 09:00:00,2904
2023-10-28 10:00:00,2956
2023-10-28 11:00:00,3067
2023-10-28 12:00:00,3193
2023-10-28 13:00:00,3385
2023-10-28 14:00:00,3586
2023-10-28 15:00:00,3726
2023-10-28 16:00:00,3835
2023-10-28 17:00:00,3924
2023-10-28 18:00:00,3997
2023-10-28 19:00:00,4062
2023-10-28 20:00:00,4106
2023-10-28 21:00:00,4129
2023-10-28 22:00:00,4129
2023-10-28 23:00:00,4163
2023-10-29 00:00:00,4118
2023-10-29 01:00:00,4008
2023-10-29 02:00:00,3859
2023-10-29 03:00:00,3685
2023-10-29 04:00:00,3461
2023-10-29 05:00:00,3258
2023-10-29 06:00:00,3098
2023-10-29 07:00:00,2979
2023-10-29 08:00:00,2894
2023-10-29 09:00:00,2848
2023-10-29 10:00:00,2856
2023-10-29 11:00:00,2915
2023-10-29 12:00:00,3013
2023-10-29 13:00:00,3173
2023-10-29 14:00:00,3337
2023-10-29 15:00:00,3445
2023-10-29 16:00:00,3545
2023-10-29 17:00:00,3602
2023-10-29 18:00:00,3598
2023-10-29 19:00:00,3597
2023-10-29 20:00:00,3590
2023-10-29 21:00:00,3654
2023-10-29 22:00:00,3767
2023-10-29 23:00:00,3882
2023-10-30 00:00:00,3847
2023-10-30 01:00:00,3748
2023-10-30 02:00:00,3588
2023-10-30 03:00:00,3395
2023-10-30 04:00:00,3222
2023-10-30 05:00:00,3051
2023-10-30 06:00:00,2941
2023-10-30 07:00:00,2904
2023-10-30 08:00:00,2863
2023-10-30 09:00:00,2910
2023-10-30 10:00:00,3133
2023-10-30 11:00:00,3462
2023-10-30 12:00:00,3773
2023-10-30 13:00:00,3873
2023-10-30 14:00:00,3912
2023-10-30 15:00:00,3941
2023-10-30 16:00:00,3966
2023-10-30 17:00:00,3992
2023-10-30 18:00:00,4021
2023-10-30 19:00:00,3962
2023-10-30 20:00:00,3944
2023-10-30 21:00:00,3977
2023-10-30 22:00:00,4104
2023-10-30 23:00:00,4171
2023-10-31 00:00:00,4074
2023-10-31 01:00:00,3953
2023-10-31 02:00:00,3789
2023-10-31 03:00:00,3544
2023-10-31 04:00:00,3272
2023-10-31 05:00:00,3124
2023-10-31 06:00:00,3005
2023-10-31 07:00:00,2945
2023-10-31 08:00:00,2905
2023-10-31 09:00:00,3021
2023-10-31 10:00:00,3229
2023-10-31 11:00:00,3630
2023-10-31 12:00:00,3924
2023-10-31 13:00:00,4042
2023-10-31 14:00:00,3987
2023-10-31 15:00:00,3975
2023-10-31 16:00:00,3926
2023-10-31 17:00:00,3918
2023-10-31 18:00:00,3898
2023-10-31 19:00:00,3873
2023-10-31 20:00:00,3939
2023-10-31 21:00:00,3997
2023-10-31 22:00:00,4080
2023-10-31 23:00:00,4087
2023-11-01 00:00:00,4047
2023-11-01 01:00:00,3980
2023-11-01 02:00:00,3851
2023-11-01 03:00:00,3642
2023-11-01 04:00:00,3430
