period,DPL
2023-08-07 10:00:00,1962
2023-08-07 11:00:00,2099
2023-08-07 12:00:00,2217
2023-08-07 13:00:00,2312
2023-08-07 14:00:00,2420
2023-08-07 15:00:00,2581
2023-08-07 16:00:00,2684
2023-08-07 17:00:00,2861
2023-08-07 18:00:00,2981
2023-08-07 19:00:00,3134
2023-08-07 20:00:00,3276
2023-08-07 21:00:00,3396
2023-08-07 22:00:00,3463
2023-08-07 23:00:00,3228
2023-08-08 00:00:00,2927
2023-08-08 01:00:00,2730
2023-08-08 02:00:00,2535
2023-08-08 03:00:00,2334
2023-08-08 04:00:00,2141
2023-08-08 05:00:00,1998
2023-08-08 06:00:00,1900
2023-08-08 07:00:00,1838
2023-08-08 08:00:00,1802
2023-08-08 09:00:00,1816
2023-08-08 10:00:00,1889
2023-08-08 11:00:00,2027
2023-08-08 12:00:00,2155
2023-08-08 13:00:00,2255
2023-08-08 14:00:00,2347
2023-08-08 15:00:00,2412
2023-08-08 16:00:00,2443
2023-08-08 17:00:00,2486
2023-08-08 18:00:00,2476
2023-08-08 19:00:00,2571
2023-08-08 20:00:00,2638
2023-08-08 21:00:00,2754
2023-08-08 22:00:00,2864
2023-08-08 23:00:00,2907
2023-08-09 00:00:00,2829
2023-08-09 01:00:00,2696
2023-08-09 02:00:00,2551
2023-08-09 03:00:00,2345
2023-08-09 04:00:00,2112
2023-08-09 05:00:00,1930
2023-08-09 06:00:00,1810
2023-08-09 07:00:00,1731
2023-08-09 08:00:00,1685
2023-08-09 09:00:00,1678
2023-08-09 10:00:00,1742
2023-08-09 11:00:00,1837
2023-08-09 12:00:00,1955
2023-08-09 13:00:00,2079
2023-08-09 14:00:00,2203
2023-08-09 15:00:00,2326
2023-08-09 16:00:00,2450
2023-08-09 17:00:00,2593
2023-08-09 18:00:00,2730
2023-08-09 19:00:00,2883
2023-08-09 20:00:00,2986
2023-08-09 21:00:00,3070
2023-08-09 22:00:00,3181
2023-08-09 23:00:00,3186
2023-08-10 00:00:00,3063
2023-08-10 01:00:00,2911
2023-08-10 02:00:00,2741
2023-08-10 03:00:00,2497
2023-08-10 04:00:00,2257
2023-08-10 05:00:00,2079
2023-08-10 06:00:00,1959
2023-08-10 07:00:00,1877
2023-08-10 08:00:00,1838
2023-08-10 09:00:00,1835
2023-08-10 10:00:00,1903
2023-08-10 11:00:00,2026
2023-08-10 12:00:00,2154
2023-08-10 13:00:00,2302
2023-08-10 14:00:00,2432
2023-08-10 15:00:00,2550
2023-08-10 16:00:00,2620
2023-08-10 17:00:00,2714
2023-08-10 18:00:00,2681
2023-08-10 19:00:00,2586
2023-08-10 20:00:00,2543
2023-08-10 21:00:00,2572
2023-08-10 22:00:00,2679
2023-08-10 23:00:00,2683
2023-08-11 00:00:00,2651
2023-08-11 01:00:00,2606
2023-08-11 02:00:00,2506
2023-08-11 03:00:00,2321
2023-08-11 04:00:00,2123
2023-08-11 05:00:00,1956
2023-08-11 06:00:00,1836
2023-08-11 07:00:00,1758
2023-08-11 08:00:00,1710
2023-08-11 09:00:00,1705
2023-08-11 10:00:00,1762
2023-08-11 11:00:00,1859
2023-08-11 12:00:00,1977
2023-08-11 13:00:00,2123
2023-08-11 14:00:00,2277
2023-08-11 15:00:00,2426
2023-08-11 16:00:00,2570
2023-08-11 17:00:00,2709
2023-08-11 18:00:00,2825
2023-08-11 19:00:00,2924
2023-08-11 20:00:00,2977
2023-08-11 21:00:00,3054
2023-08-11 22:00:00,3116
2023-08-11 23:00:00,3113
2023-08-12 00:00:00,2983
2023-08-12 01:00:00,2828
2023-08-12 02:00:00,2652
2023-08-12 03:00:00,2436
2023-08-12 04:00:00,2211
2023-08-12 05:00:00,2022
2023-08-12 06:00:00,1888
2023-08-12 07:00:00,1804
2023-08-12 08:00:00,1755
2023-08-12 09:00:00,1744
2023-08-12 10:00:00,1766
2023-08-12 11:00:00,1795
2023-08-12 12:00:00,1890
2023-08-12 13:00:00,2091
2023-08-12 14:00:00,2324
2023-08-12 15:00:00,2541
2023-08-12 16:00:00,2724
2023-08-12 17:00:00,2838
2023-08-12 18:00:00,2943
2023-08-12 19:00:00,3064
2023-08-12 20:00:00,3177
2023-08-12 21:00:00,3287
2023-08-12 22:00:00,3352
2023-08-12 23:00:00,3314
2023-08-13 00:00:00,3153
2023-08-13 01:00:00,3031
2023-08-13 02:00:00,2879
2023-08-13 03:00:00,2675
2023-08-13 04:00:00,2473
2023-08-13 05:00:00,2297
2023-08-13 06:00:00,2175
2023-08-13 07:00:00,2094
2023-08-13 08:00:00,2036
2023-08-13 09:00:00,2002
2023-08-13 10:00:00,1992
2023-08-13 11:00:00,1988
2023-08-13 12:00:00,2107
2023-08-13 13:00:00,2332
2023-08-13 14:00:00,2549
2023-08-13 15:00:00,2728
2023-08-13 16:00:00,2860
2023-08-13 17:00:00,2994
2023-08-13 18:00:00,3120
2023-08-13 19:00:00,3186
2023-08-13 20:00:00,3266
2023-08-13 21:00:00,3354
2023-08-13 22:00:00,3429
2023-08-13 23:00:00,3395
2023-08-14 00:00:00,3237
2023-08-14 01:00:00,3054
2023-08-14 02:00:00,2849
2023-08-14 03:00:00,2573
2023-08-14 04:00:00,2329
2023-08-14 05:00:00,2132
2023-08-14 06:00:00,1993
2023-08-14 07:00:00,1897
2023-08-14 08:00:00,1850
2023-08-14 09:00:00,1855
2023-08-14 10:00:00,1923
2023-08-14 11:00:00,2037
2023-08-14 12:00:00,2158
2023-08-14 13:00:00,2317
2023-08-14 14:00:00,2480
2023-08-14 15:00:00,2711
2023-08-14 16:00:00,2929
2023-08-14 17:00:00,3098
2023-08-14 18:00:00,3202
2023-08-14 19:00:00,3290
2023-08-14 20:00:00,3366
2023-08-14 21:00:00,3457
2023-08-14 22:00:00,3474
2023-08-14 23:00:00,3285
2023-08-15 00:00:00,3084
2023-08-15 01:00:00,2991
2023-08-15 02:00:00,2982
2023-08-15 03:00:00,2974
2023-08-15 04:00:00,2966
2023-08-15 05:00:00,2958
2023-08-15 06:00:00,2950
2023-08-15 07:00:00,2942
2023-08-15 08:00:00,2934
2023-08-15 09:00:00,2926
2023-08-15 10:00:00,2918
2023-08-15 11:00:00,2909
2023-08-15 12:00:00,2901
2023-08-15 13:00:00,2893
2023-08-15 14:00:00,2885
2023-08-15 15:00:00,2979
2023-08-15 16:00:00,3141
2023-08-15 17:00:00,3305
2023-08-15 18:00:00,3436
2023-08-15 19:00:00,3539
2023-08-15 20:00:00,3659
2023-08-15 21:00:00,3664
2023-08-15 22:00:00,3514
2023-08-15 23:00:00,3319
2023-08-16 00:00:00,3123
2023-08-16 01:00:00,2978
2023-08-16 02:00:00,2792
2023-08-16 03:00:00,2564
2023-08-16 04:00:00,2352
2023-08-16 05:00:00,2226
2023-08-16 06:00:00,2122
2023-08-16 07:00:00,2037
2023-08-16 08:00:00,1979
2023-08-16 09:00:00,1948
2023-08-16 10:00:00,1994
2023-08-16 11:00:00,2090
2023-08-16 12:00:00,2205
2023-08-16 13:00:00,2322
2023-08-16 14:00:00,2436
2023-08-16 15:00:00,2555
2023-08-16 16:00:00,2684
2023-08-16 17:00:00,2807
2023-08-16 18:00:00,2938
2023-08-16 19:00:00,3057
2023-08-16 20:00:00,3183
2023-08-16 21:00:00,3265
2023-08-16 22:00:00,3316
2023-08-16 23:00:00,3301
2023-08-17 00:00:00,3156
2023-08-17 01:00:00,2991
2023-08-17 02:00:00,2787
2023-08-17 03:00:00,2519
2023-08-17 04:00:00,2269
2023-08-17 05:00:00,2071
2023-08-17 06:00:00,1945
2023-08-17 07:00:00,1859
2023-08-17 08:00:00,1807
2023-08-17 09:00:00,1800
2023-08-17 10:00:00,1865
2023-08-17 11:00:00,1970
2023-08-17 12:00:00,2088
2023-08-17 13:00:00,2226
2023-08-17 14:00:00,2399
2023-08-17 15:00:00,2529
2023-08-17 16:00:00,2682
2023-08-17 17:00:00,2820
2023-08-17 18:00:00,2968
2023-08-17 19:00:00,3118
2023-08-17 20:00:00,3219
2023-08-17 21:00:00,3311
2023-08-17 22:00:00,3372
2023-08-17 23:00:00,3358
2023-08-18 00:00:00,3221
2023-08-18 01:00:00,3113
2023-08-18 02:00:00,2956
2023-08-18 03:00:00,2740
2023-08-18 04:00:00,2521
2023-08-18 05:00:00,2357
2023-08-18 06:00:00,2243
2023-08-18 07:00:00,2171
2023-08-18 08:00:00,2129
2023-08-18 09:00:00,2125
2023-08-18 10:00:00,2190
2023-08-18 11:00:00,2292
2023-08-18 12:00:00,2370
2023-08-18 13:00:00,2490
2023-08-18 14:00:00,2583
2023-08-18 15:00:00,2609
2023-08-18 16:00:00,2684
2023-08-18 17:00:00,2745
2023-08-18 18:00:00,2794
2023-08-18 19:00:00,2850
2023-08-18 20:00:00,2902
2023-08-18 21:00:00,2963
2023-08-18 22:00:00,2986
2023-08-18 23:00:00,2958
2023-08-19 00:00:00,2795
2023-08-19 01:00:00,2638
2023-08-19 02:00:00,2464
2023-08-19 03:00:00,2252
2023-08-19 04:00:00,2034
2023-08-19 05:00:00,1854
2023-08-19 06:00:00,1733
2023-08-19 07:00:00,1643
2023-08-19 08:00:00,1590
2023-08-19 09:00:00,1557
2023-08-19 10:00:00,1559
2023-08-19 11:00:00,1569
2023-08-19 12:00:00,1620
2023-08-19 13:00:00,1711
2023-08-19 14:00:00,1803
2023-08-19 15:00:00,1866
2023-08-19 16:00:00,1926
2023-08-19 17:00:00,2002
2023-08-19 18:00:00,2092
2023-08-19 19:00:00,2204
2023-08-19 20:00:00,2332
2023-08-19 21:00:00,2476
2023-08-19 22:00:00,2578
2023-08-19 23:00:00,2591
2023-08-20 00:00:00,2471
2023-08-20 01:00:00,2345
2023-08-20 02:00:00,2191
2023-08-20 03:00:00,2028
2023-08-20 04:00:00,1851
2023-08-20 05:00:00,1697
2023-08-20 06:00:00,1601
2023-08-20 07:00:00,1537
2023-08-20 08:00:00,1493
2023-08-20 09:00:00,1478
2023-08-20 10:00:00,1486
2023-08-20 11:00:00,1502
2023-08-20 12:00:00,1563
2023-08-20 13:00:00,1692
2023-08-20 14:00:00,1853
2023-08-20 15:00:00,2011
2023-08-20 16:00:00,2177
2023-08-20 17:00:00,2348
2023-08-20 18:00:00,2505
2023-08-20 19:00:00,2668
2023-08-20 20:00:00,2795
2023-08-20 21:00:00,2926
2023-08-20 22:00:00,3034
2023-08-20 23:00:00,3038
2023-08-21 00:00:00,2911
2023-08-21 01:00:00,2767
2023-08-21 02:00:00,2577
2023-08-21 03:00:00,2346
2023-08-21 04:00:00,2126
2023-08-21 05:00:00,1949
2023-08-21 06:00:00,1836
2023-08-21 07:00:00,1775
2023-08-21 08:00:00,1744
2023-08-21 09:00:00,1762
2023-08-21 10:00:00,1851
2023-08-21 11:00:00,1986
2023-08-21 12:00:00,2113
2023-08-21 13:00:00,2272
2023-08-21 14:00:00,2472
2023-08-21 15:00:00,2621
2023-08-21 16:00:00,2799
2023-08-21 17:00:00,2981
2023-08-21 18:00:00,3166
2023-08-21 19:00:00,3321
2023-08-21 20:00:00,3385
2023-08-21 21:00:00,3382
2023-08-21 22:00:00,3406
2023-08-21 23:00:00,3408
2023-08-22 00:00:00,3309
2023-08-22 01:00:00,3154
2023-08-22 02:00:00,2909
2023-08-22 03:00:00,2640
2023-08-22 04:00:00,2404
2023-08-22 05:00:00,2202
2023-08-22 06:00:00,2076
2023-08-22 07:00:00,1992
2023-08-22 08:00:00,1938
2023-08-22 09:00:00,1926
2023-08-22 10:00:00,1985
2023-08-22 11:00:00,2093
2023-08-22 12:00:00,2155
2023-08-22 13:00:00,2223
2023-08-22 14:00:00,2267
2023-08-22 15:00:00,2316
2023-08-22 16:00:00,2376
2023-08-22 17:00:00,2455
2023-08-22 18:00:00,2526
2023-08-22 19:00:00,2573
2023-08-22 20:00:00,2643
2023-08-22 21:00:00,2712
2023-08-22 22:00:00,2778
2023-08-22 23:00:00,2762
2023-08-23 00:00:00,2627
2023-08-23 01:00:00,2507
2023-08-23 02:00:00,2329
2023-08-23 03:00:00,2106
2023-08-23 04:00:00,1892
2023-08-23 05:00:00,1741
2023-08-23 06:00:00,1638
2023-08-23 07:00:00,1577
2023-08-23 08:00:00,1545
2023-08-23 09:00:00,1551
2023-08-23 10:00:00,1623
2023-08-23 11:00:00,1726
2023-08-23 12:00:00,1798
2023-08-23 13:00:00,1861
2023-08-23 14:00:00,1939
2023-08-23 15:00:00,2015
2023-08-23 16:00:00,2105
2023-08-23 17:00:00,2232
2023-08-23 18:00:00,2388
2023-08-23 19:00:00,2524
2023-08-23 20:00:00,2628
2023-08-23 21:00:00,2635
2023-08-23 22:00:00,2619
2023-08-23 23:00:00,2590
2023-08-24 00:00:00,2532
2023-08-24 01:00:00,2489
2023-08-24 02:00:00,2355
2023-08-24 03:00:00,2167
2023-08-24 04:00:00,1991
2023-08-24 05:00:00,1847
2023-08-24 06:00:00,1755
2023-08-24 07:00:00,1705
2023-08-24 08:00:00,1673
2023-08-24 09:00:00,1680
2023-08-24 10:00:00,1760
2023-08-24 11:00:00,1898
2023-08-24 12:00:00,2003
2023-08-24 13:00:00,2093
2023-08-24 14:00:00,2167
2023-08-24 15:00:00,2209
2023-08-24 16:00:00,2227
2023-08-24 17:00:00,2254
2023-08-24 18:00:00,2319
2023-08-24 19:00:00,2359
2023-08-24 20:00:00,2361
2023-08-24 21:00:00,2397
2023-08-24 22:00:00,2442
2023-08-24 23:00:00,2438
2023-08-25 00:00:00,2420
2023-08-25 01:00:00,2409
2023-08-25 02:00:00,2310
2023-08-25 03:00:00,2164
2023-08-25 04:00:00,2009
2023-08-25 05:00:00,1888
2023-08-25 06:00:00,1810
2023-08-25 07:00:00,1764
2023-08-25 08:00:00,1750
2023-08-25 09:00:00,1773
2023-08-25 10:00:00,1857
2023-08-25 11:00:00,1995
2023-08-25 12:00:00,2120
2023-08-25 13:00:00,2215
2023-08-25 14:00:00,2354
2023-08-25 15:00:00,2462
2023-08-25 16:00:00,2566
2023-08-25 17:00:00,2685
2023-08-25 18:00:00,2881
2023-08-25 19:00:00,3076
2023-08-25 20:00:00,3210
2023-08-25 21:00:00,3304
2023-08-25 22:00:00,3348
2023-08-25 23:00:00,3320
2023-08-26 00:00:00,3166
2023-08-26 01:00:00,3020
2023-08-26 02:00:00,2843
2023-08-26 03:00:00,2632
2023-08-26 04:00:00,2424
2023-08-26 05:00:00,2252
2023-08-26 06:00:00,2108
2023-08-26 07:00:00,2008
2023-08-26 08:00:00,1940
2023-08-26 09:00:00,1901
2023-08-26 10:00:00,1896
2023-08-26 11:00:00,1915
2023-08-26 12:00:00,1995
2023-08-26 13:00:00,2177
2023-08-26 14:00:00,2382
2023-08-26 15:00:00,2585
2023-08-26 16:00:00,2776
2023-08-26 17:00:00,2923
2023-08-26 18:00:00,3018
2023-08-26 19:00:00,3109
2023-08-26 20:00:00,3171
2023-08-26 21:00:00,3241
2023-08-26 22:00:00,3260
2023-08-26 23:00:00,3211
2023-08-27 00:00:00,3044
2023-08-27 01:00:00,2893
2023-08-27 02:00:00,2697
2023-08-27 03:00:00,2488
2023-08-27 04:00:00,2269
2023-08-27 05:00:00,2072
2023-08-27 06:00:00,1933
2023-08-27 07:00:00,1832
2023-08-27 08:00:00,1763
2023-08-27 09:00:00,1726
2023-08-27 10:00:00,1717
2023-08-27 11:00:00,1727
2023-08-27 12:00:00,1805
2023-08-27 13:00:00,1967
2023-08-27 14:00:00,2149
2023-08-27 15:00:00,2315
2023-08-27 16:00:00,2462
2023-08-27 17:00:00,2607
2023-08-27 18:00:00,2723
2023-08-27 19:00:00,2823
2023-08-27 20:00:00,2907
2023-08-27 21:00:00,2992
2023-08-27 22:00:00,3015
2023-08-27 23:00:00,2960
2023-08-28 00:00:00,2851
2023-08-28 01:00:00,2755
2023-08-28 02:00:00,2569
2023-08-28 03:00:00,2347
2023-08-28 04:00:00,2136
2023-08-28 05:00:00,1970
2023-08-28 06:00:00,1860
2023-08-28 07:00:00,1790
2023-08-28 08:00:00,1747
2023-08-28 09:00:00,1762
2023-08-28 10:00:00,1856
2023-08-28 11:00:00,2006
2023-08-28 12:00:00,2114
2023-08-28 13:00:00,2239
2023-08-28 14:00:00,2345
2023-08-28 15:00:00,2438
2023-08-28 16:00:00,2549
2023-08-28 17:00:00,2621
2023-08-28 18:00:00,2638
2023-08-28 19:00:00,2630
2023-08-28 20:00:00,2612
2023-08-28 21:00:00,2599
2023-08-28 22:00:00,2619
2023-08-28 23:00:00,2609
2023-08-29 00:00:00,2586
2023-08-29 01:00:00,2542
2023-08-29 02:00:00,2405
2023-08-29 03:00:00,2229
2023-08-29 04:00:00,2056
2023-08-29 05:00:00,1920
2023-08-29 06:00:00,1837
2023-08-29 07:00:00,1786
2023-08-29 08:00:00,1762
2023-08-29 09:00:00,1778
2023-08-29 10:00:00,1873
2023-08-29 11:00:00,2033
2023-08-29 12:00:00,2129
2023-08-29 13:00:00,2213
2023-08-29 14:00:00,2305
2023-08-29 15:00:00,2369
2023-08-29 16:00:00,2427
2023-08-29 17:00:00,2509
2023-08-29 18:00:00,2594
2023-08-29 19:00:00,2648
2023-08-29 20:00:00,2692
2023-08-29 21:00:00,2762
2023-08-29 22:00:00,2802
2023-08-29 23:00:00,2796
2023-08-30 00:00:00,2758
2023-08-30 01:00:00,2704
2023-08-30 02:00:00,2557
2023-08-30 03:00:00,2353
2023-08-30 04:00:00,2167
2023-08-30 05:00:00,2028
2023-08-30 06:00:00,1939
2023-08-30 07:00:00,1878
2023-08-30 08:00:00,1854
2023-08-30 09:00:00,1878
2023-08-30 10:00:00,1978
2023-08-30 11:00:00,2153
2023-08-30 12:00:00,2261
2023-08-30 13:00:00,2356
2023-08-30 14:00:00,2432
2023-08-30 15:00:00,2532
2023-08-30 16:00:00,2650
2023-08-30 17:00:00,2719
2023-08-30 18:00:00,2811
2023-08-30 19:00:00,2895
2023-08-30 20:00:00,2972
2023-08-30 21:00:00,3007
2023-08-30 22:00:00,3019
2023-08-30 23:00:00,2931
2023-08-31 00:00:00,2812
2023-08-31 01:00:00,2705
2023-08-31 02:00:00,2513
2023-08-31 03:00:00,2281
2023-08-31 04:00:00,2065
2023-08-31 05:00:00,1894
2023-08-31 06:00:00,1776
2023-08-31 07:00:00,1699
2023-08-31 08:00:00,1650
2023-08-31 09:00:00,1641
2023-08-31 10:00:00,1708
2023-08-31 11:00:00,1842
2023-08-31 12:00:00,1908
2023-08-31 13:00:00,1950
2023-08-31 14:00:00,1961
2023-08-31 15:00:00,1976
2023-08-31 16:00:00,1963
2023-08-31 17:00:00,1978
2023-08-31 18:00:00,2029
2023-08-31 19:00:00,2107
2023-08-31 20:00:00,2197
2023-08-31 21:00:00,2301
2023-08-31 22:00:00,2405
2023-08-31 23:00:00,2437
2023-09-01 00:00:00,2353
2023-09-01 01:00:00,2274
2023-09-01 02:00:00,2116
2023-09-01 03:00:00,1943
2023-09-01 04:00:00,1775
2023-09-01 05:00:00,1639
2023-09-01 06:00:00,1548
2023-09-01 07:00:00,1493
2023-09-01 08:00:00,1464
2023-09-01 09:00:00,1471
2023-09-01 10:00:00,1535
2023-09-01 11:00:00,1637
2023-09-01 12:00:00,1705
2023-09-01 13:00:00,1739
2023-09-01 14:00:00,1776
2023-09-01 15:00:00,1818
2023-09-01 16:00:00,1869
2023-09-01 17:00:00,1940
2023-09-01 18:00:00,2028
2023-09-01 19:00:00,2121
2023-09-01 20:00:00,2238
2023-09-01 21:00:00,2358
2023-09-01 22:00:00,2442
2023-09-01 23:00:00,2435
2023-09-02 00:00:00,2324
2023-09-02 01:00:00,2227
2023-09-02 02:00:00,2098
2023-09-02 03:00:00,1940
2023-09-02 04:00:00,1776
2023-09-02 05:00:00,1635
2023-09-02 06:00:00,1536
2023-09-02 07:00:00,1473
2023-09-02 08:00:00,1440
2023-09-02 09:00:00,1429
2023-09-02 10:00:00,1447
2023-09-02 11:00:00,1476
2023-09-02 12:00:00,1516
2023-09-02 13:00:00,1589
2023-09-02 14:00:00,1668
2023-09-02 15:00:00,1743
2023-09-02 16:00:00,1818
2023-09-02 17:00:00,1909
2023-09-02 18:00:00,2022
2023-09-02 19:00:00,2148
2023-09-02 20:00:00,2286
2023-09-02 21:00:00,2431
2023-09-02 22:00:00,2546
2023-09-02 23:00:00,2552
2023-09-03 00:00:00,2432
2023-09-03 01:00:00,2320
2023-09-03 02:00:00,2171
2023-09-03 03:00:00,2014
2023-09-03 04:00:00,1852
2023-09-03 05:00:00,1722
2023-09-03 06:00:00,1636
2023-09-03 07:00:00,1578
2023-09-03 08:00:00,1541
2023-09-03 09:00:00,1520
2023-09-03 10:00:00,1526
2023-09-03 11:00:00,1547
2023-09-03 12:00:00,1612
2023-09-03 13:00:00,1749
2023-09-03 14:00:00,1925
2023-09-03 15:00:00,2124
2023-09-03 16:00:00,2332
2023-09-03 17:00:00,2546
2023-09-03 18:00:00,2734
2023-09-03 19:00:00,2895
2023-09-03 20:00:00,3044
2023-09-03 21:00:00,3199
2023-09-03 22:00:00,3298
2023-09-03 23:00:00,3264
2023-09-04 00:00:00,3087
2023-09-04 01:00:00,2909
2023-09-04 02:00:00,2682
2023-09-04 03:00:00,2475
2023-09-04 04:00:00,2242
2023-09-04 05:00:00,2048
2023-09-04 06:00:00,1906
2023-09-04 07:00:00,1814
2023-09-04 08:00:00,1754
2023-09-04 09:00:00,1737
2023-09-04 10:00:00,1760
2023-09-04 11:00:00,1801
2023-09-04 12:00:00,1883
2023-09-04 13:00:00,2078
2023-09-04 14:00:00,2355
2023-09-04 15:00:00,2591
2023-09-04 16:00:00,2782
2023-09-04 17:00:00,2949
2023-09-04 18:00:00,3060
2023-09-04 19:00:00,3190
2023-09-04 20:00:00,3352
2023-09-04 21:00:00,3475
2023-09-04 22:00:00,3577
2023-09-04 23:00:00,3537
2023-09-05 00:00:00,3369
2023-09-05 01:00:00,3192
2023-09-05 02:00:00,2945
2023-09-05 03:00:00,2660
2023-09-05 04:00:00,2407
2023-09-05 05:00:00,2221
2023-09-05 06:00:00,2093
2023-09-05 07:00:00,2006
2023-09-05 08:00:00,1960
2023-09-05 09:00:00,1958
2023-09-05 10:00:00,2046
2023-09-05 11:00:00,2210
2023-09-05 12:00:00,2313
2023-09-05 13:00:00,2405
2023-09-05 14:00:00,2547
2023-09-05 15:00:00,2732
2023-09-05 16:00:00,2926
2023-09-05 17:00:00,3107
2023-09-05 18:00:00,3272
2023-09-05 19:00:00,3408
2023-09-05 20:00:00,3511
2023-09-05 21:00:00,3577
2023-09-05 22:00:00,3640
2023-09-05 23:00:00,3631
2023-09-06 00:00:00,3492
2023-09-06 01:00:00,3322
2023-09-06 02:00:00,3054
2023-09-06 03:00:00,2774
2023-09-06 04:00:00,2524
2023-09-06 05:00:00,2319
2023-09-06 06:00:00,2174
2023-09-06 07:00:00,2071
2023-09-06 08:00:00,2015
2023-09-06 09:00:00,2005
2023-09-06 10:00:00,2078
2023-09-06 11:00:00,2235
2023-09-06 12:00:00,2324
2023-09-06 13:00:00,2462
2023-09-06 14:00:00,2661
2023-09-06 15:00:00,2886
2023-09-06 16:00:00,3108
2023-09-06 17:00:00,3311
2023-09-06 18:00:00,3447
2023-09-06 19:00:00,3554
2023-09-06 20:00:00,3623
2023-09-06 21:00:00,3665
2023-09-06 22:00:00,3736
2023-09-06 23:00:00,3722
2023-09-07 00:00:00,3564
2023-09-07 01:00:00,3362
2023-09-07 02:00:00,3103
2023-09-07 03:00:00,2803
2023-09-07 04:00:00,2531
2023-09-07 05:00:00,2338
2023-09-07 06:00:00,2195
2023-09-07 07:00:00,2091
2023-09-07 08:00:00,2031
2023-09-07 09:00:00,2020
2023-09-07 10:00:00,2096
2023-09-07 11:00:00,2249
2023-09-07 12:00:00,2344
2023-09-07 13:00:00,2497
2023-09-07 14:00:00,2720
2023-09-07 15:00:00,2966
2023-09-07 16:00:00,3199
2023-09-07 17:00:00,3395
2023-09-07 18:00:00,3549
2023-09-07 19:00:00,3648
2023-09-07 20:00:00,3701
2023-09-07 21:00:00,3766
2023-09-07 22:00:00,3744
2023-09-07 23:00:00,3625
2023-09-08 00:00:00,3484
2023-09-08 01:00:00,3319
2023-09-08 02:00:00,3062
2023-09-08 03:00:00,2792
2023-09-08 04:00:00,2554
2023-09-08 05:00:00,2358
2023-09-08 06:00:00,2220
2023-09-08 07:00:00,2121
2023-09-08 08:00:00,2058
2023-09-08 09:00:00,2045
2023-09-08 10:00:00,2111
2023-09-08 11:00:00,2260
2023-09-08 12:00:00,2337
2023-09-08 13:00:00,2437
2023-09-08 14:00:00,2593
2023-09-08 15:00:00,2811
2023-09-08 16:00:00,3031
2023-09-08 17:00:00,3251
2023-09-08 18:00:00,3417
2023-09-08 19:00:00,3438
2023-09-08 20:00:00,3483
2023-09-08 21:00:00,3367
2023-09-08 22:00:00,3378
2023-09-08 23:00:00,3346
2023-09-09 00:00:00,3201
2023-09-09 01:00:00,3054
2023-09-09 02:00:00,2874
2023-09-09 03:00:00,2620
2023-09-09 04:00:00,2388
2023-09-09 05:00:00,2200
2023-09-09 06:00:00,2067
2023-09-09 07:00:00,1965
2023-09-09 08:00:00,1900
2023-09-09 09:00:00,1862
2023-09-09 10:00:00,1862
2023-09-09 11:00:00,1883
2023-09-09 12:00:00,1955
2023-09-09 13:00:00,2106
2023-09-09 14:00:00,2302
2023-09-09 15:00:00,2436
2023-09-09 16:00:00,2596
2023-09-09 17:00:00,2767
2023-09-09 18:00:00,2877
2023-09-09 19:00:00,2986
2023-09-09 20:00:00,3076
2023-09-09 21:00:00,3076
2023-09-09 22:00:00,2992
2023-09-09 23:00:00,2833
2023-09-10 00:00:00,2679
2023-09-10 01:00:00,2531
2023-09-10 02:00:00,2380
2023-09-10 03:00:00,2218
2023-09-10 04:00:00,2061
2023-09-10 05:00:00,1937
2023-09-10 06:00:00,1841
2023-09-10 07:00:00,1775
2023-09-10 08:00:00,1720
2023-09-10 09:00:00,1708
2023-09-10 10:00:00,1722
2023-09-10 11:00:00,1767
2023-09-10 12:00:00,1826
2023-09-10 13:00:00,1949
2023-09-10 14:00:00,2088
2023-09-10 15:00:00,2190
2023-09-10 16:00:00,2189
2023-09-10 17:00:00,2239
2023-09-10 18:00:00,2338
2023-09-10 19:00:00,2484
2023-09-10 20:00:00,2649
2023-09-10 21:00:00,2749
2023-09-10 22:00:00,2778
2023-09-10 23:00:00,2774
2023-09-11 00:00:00,2711
2023-09-11 01:00:00,2633
2023-09-11 02:00:00,2447
2023-09-11 03:00:00,2230
2023-09-11 04:00:00,2033
2023-09-11 05:00:00,1886
2023-09-11 06:00:00,1785
2023-09-11 07:00:00,1731
2023-09-11 08:00:00,1708
2023-09-11 09:00:00,1725
2023-09-11 10:00:00,1825
2023-09-11 11:00:00,1984
2023-09-11 12:00:00,2085
2023-09-11 13:00:00,2200
2023-09-11 14:00:00,2269
2023-09-11 15:00:00,2356
2023-09-11 16:00:00,2489
2023-09-11 17:00:00,2554
2023-09-11 18:00:00,2660
2023-09-11 19:00:00,2749
2023-09-11 20:00:00,2821
2023-09-11 21:00:00,2850
2023-09-11 22:00:00,2822
2023-09-11 23:00:00,2767
2023-09-12 00:00:00,2703
2023-09-12 01:00:00,2596
2023-09-12 02:00:00,2407
2023-09-12 03:00:00,2191
2023-09-12 04:00:00,1992
2023-09-12 05:00:00,1840
2023-09-12 06:00:00,1738
2023-09-12 07:00:00,1668
2023-09-12 08:00:00,1634
2023-09-12 09:00:00,1637
2023-09-12 10:00:00,1721
2023-09-12 11:00:00,1879
2023-09-12 12:00:00,1960
2023-09-12 13:00:00,2063
2023-09-12 14:00:00,2182
2023-09-12 15:00:00,2276
2023-09-12 16:00:00,2420
2023-09-12 17:00:00,2580
2023-09-12 18:00:00,2797
2023-09-12 19:00:00,2863
