period,PL
2023-04-07 09:00:00,3295
2023-04-07 10:00:00,3490
2023-04-07 11:00:00,3780
2023-04-07 12:00:00,4022
2023-04-07 13:00:00,4198
2023-04-07 14:00:00,4251
2023-04-07 15:00:00,4270
2023-04-07 16:00:00,4324
2023-04-07 17:00:00,4384
2023-04-07 18:00:00,4331
2023-04-07 19:00:00,4269
2023-04-07 20:00:00,4164
2023-04-07 21:00:00,4183
2023-04-07 22:00:00,4134
2023-04-07 23:00:00,4205
2023-04-08 00:00:00,4296
2023-04-08 01:00:00,4344
2023-04-08 02:00:00,4228
2023-04-08 03:00:00,4069
2023-04-08 04:00:00,3869
2023-04-08 05:00:00,3690
2023-04-08 06:00:00,3629
2023-04-08 07:00:00,3605
2023-04-08 08:00:00,3617
2023-04-08 09:00:00,3694
2023-04-08 10:00:00,3823
2023-04-08 11:00:00,4027
2023-04-08 12:00:00,4227
2023-04-08 13:00:00,4326
2023-04-08 14:00:00,4316
2023-04-08 15:00:00,4299
2023-04-08 16:00:00,4266
2023-04-08 17:00:00,4130
2023-04-08 18:00:00,3954
2023-04-08 19:00:00,3870
2023-04-08 20:00:00,3841
2023-04-08 21:00:00,3853
2023-04-08 22:00:00,3901
2023-04-08 23:00:00,3993
2023-04-09 00:00:00,4106
2023-04-09 01:00:00,4194
2023-04-09 02:00:00,4103
2023-04-09 03:00:00,3989
2023-04-09 04:00:00,3817
2023-04-09 05:00:00,3700
2023-04-09 06:00:00,3652
2023-04-09 07:00:00,3639
2023-04-09 08:00:00,3674
2023-04-09 09:00:00,3750
2023-04-09 10:00:00,3867
2023-04-09 11:00:00,4085
2023-04-09 12:00:00,4267
2023-04-09 13:00:00,4300
2023-04-09 14:00:00,4219
2023-04-09 15:00:00,4213
2023-04-09 16:00:00,4121
2023-04-09 17:00:00,3899
2023-04-09 18:00:00,3723
2023-04-09 19:00:00,3586
2023-04-09 20:00:00,3520
2023-04-09 21:00:00,3481
2023-04-09 22:00:00,3547
2023-04-09 23:00:00,3606
2023-04-10 00:00:00,3750
2023-04-10 01:00:00,3927
2023-04-10 02:00:00,3849
2023-04-10 03:00:00,3710
2023-04-10 04:00:00,3556
2023-04-10 05:00:00,3469
2023-04-10 06:00:00,3468
2023-04-10 07:00:00,3514
2023-04-10 08:00:00,3582
2023-04-10 09:00:00,3774
2023-04-10 10:00:00,4087
2023-04-10 11:00:00,4583
2023-04-10 12:00:00,4825
2023-04-10 13:00:00,4826
2023-04-10 14:00:00,4754
2023-04-10 15:00:00,4632
2023-04-10 16:00:00,4567
2023-04-10 17:00:00,4480
2023-04-10 18:00:00,4424
2023-04-10 19:00:00,4330
2023-04-10 20:00:00,4260
2023-04-10 21:00:00,4238
2023-04-10 22:00:00,4254
2023-04-10 23:00:00,4280
2023-04-11 00:00:00,4362
2023-04-11 01:00:00,4420
2023-04-11 02:00:00,4228
2023-04-11 03:00:00,3962
2023-04-11 04:00:00,3689
2023-04-11 05:00:00,3547
2023-04-11 06:00:00,3534
2023-04-11 07:00:00,3530
2023-04-11 08:00:00,3572
2023-04-11 09:00:00,3724
2023-04-11 10:00:00,4022
2023-04-11 11:00:00,4528
2023-04-11 12:00:00,4762
2023-04-11 13:00:00,4726
2023-04-11 14:00:00,4642
2023-04-11 15:00:00,4563
2023-04-11 16:00:00,4505
2023-04-11 17:00:00,4466
2023-04-11 18:00:00,4454
2023-04-11 19:00:00,4398
2023-04-11 20:00:00,4355
2023-04-11 21:00:00,4348
2023-04-11 22:00:00,4401
2023-04-11 23:00:00,4412
2023-04-12 00:00:00,4457
2023-04-12 01:00:00,4481
2023-04-12 02:00:00,4315
2023-04-12 03:00:00,3997
2023-04-12 04:00:00,3748
2023-04-12 05:00:00,3566
2023-04-12 06:00:00,3480
2023-04-12 07:00:00,3439
2023-04-12 08:00:00,3402
2023-04-12 09:00:00,3490
2023-04-12 10:00:00,3691
2023-04-12 11:00:00,4094
2023-04-12 12:00:00,4378
2023-04-12 13:00:00,4467
2023-04-12 14:00:00,4414
2023-04-12 15:00:00,4448
2023-04-12 16:00:00,4441
2023-04-12 17:00:00,4507
2023-04-12 18:00:00,4522
2023-04-12 19:00:00,4554
2023-04-12 20:00:00,4587
2023-04-12 21:00:00,4661
2023-04-12 22:00:00,4732
2023-04-12 23:00:00,4726
2023-04-13 00:00:00,4737
2023-04-13 01:00:00,4782
2023-04-13 02:00:00,4492
2023-04-13 03:00:00,4197
2023-04-13 04:00:00,3862
2023-04-13 05:00:00,3634
2023-04-13 06:00:00,3504
2023-04-13 07:00:00,3405
2023-04-13 08:00:00,3385
2023-04-13 09:00:00,3466
2023-04-13 10:00:00,3654
2023-04-13 11:00:00,4093
2023-04-13 12:00:00,4374
2023-04-13 13:00:00,4496
2023-04-13 14:00:00,4538
2023-04-13 15:00:00,4613
2023-04-13 16:00:00,4683
2023-04-13 17:00:00,4743
2023-04-13 18:00:00,4840
2023-04-13 19:00:00,4899
2023-04-13 20:00:00,4932
2023-04-13 21:00:00,5055
2023-04-13 22:00:00,5110
2023-04-13 23:00:00,5081
2023-04-14 00:00:00,5037
2023-04-14 01:00:00,4996
2023-04-14 02:00:00,4747
2023-04-14 03:00:00,4376
2023-04-14 04:00:00,3981
2023-04-14 05:00:00,3640
2023-04-14 06:00:00,3424
2023-04-14 07:00:00,3477
2023-04-14 08:00:00,3410
2023-04-14 09:00:00,3457
2023-04-14 10:00:00,3648
2023-04-14 11:00:00,4024
2023-04-14 12:00:00,4240
2023-04-14 13:00:00,4380
2023-04-14 14:00:00,4453
2023-04-14 15:00:00,4581
2023-04-14 16:00:00,4709
2023-04-14 17:00:00,4816
2023-04-14 18:00:00,4902
2023-04-14 19:00:00,4957
2023-04-14 20:00:00,5012
2023-04-14 21:00:00,5052
2023-04-14 22:00:00,4976
2023-04-14 23:00:00,4826
2023-04-15 00:00:00,4710
2023-04-15 01:00:00,4669
2023-04-15 02:00:00,4464
2023-04-15 03:00:00,4156
2023-04-15 04:00:00,3861
2023-04-15 05:00:00,3620
2023-04-15 06:00:00,3462
2023-04-15 07:00:00,3368
2023-04-15 08:00:00,3298
2023-04-15 09:00:00,3296
2023-04-15 10:00:00,3354
2023-04-15 11:00:00,3479
2023-04-15 12:00:00,3666
2023-04-15 13:00:00,3890
2023-04-15 14:00:00,4032
2023-04-15 15:00:00,4068
2023-04-15 16:00:00,4175
2023-04-15 17:00:00,4227
2023-04-15 18:00:00,4196
2023-04-15 19:00:00,4159
2023-04-15 20:00:00,4145
2023-04-15 21:00:00,4165
2023-04-15 22:00:00,4202
2023-04-15 23:00:00,4166
2023-04-16 00:00:00,4125
2023-04-16 01:00:00,4101
2023-04-16 02:00:00,3954
2023-04-16 03:00:00,3745
2023-04-16 04:00:00,3498
2023-04-16 05:00:00,3325
2023-04-16 06:00:00,3204
2023-04-16 07:00:00,3125
2023-04-16 08:00:00,3079
2023-04-16 09:00:00,3079
2023-04-16 10:00:00,3129
2023-04-16 11:00:00,3234
2023-04-16 12:00:00,3403
2023-04-16 13:00:00,3615
2023-04-16 14:00:00,3757
2023-04-16 15:00:00,3822
2023-04-16 16:00:00,3898
2023-04-16 17:00:00,3936
2023-04-16 18:00:00,3961
2023-04-16 19:00:00,4014
2023-04-16 20:00:00,4075
2023-04-16 21:00:00,4202
2023-04-16 22:00:00,4295
2023-04-16 23:00:00,4292
2023-04-17 00:00:00,4294
2023-04-17 01:00:00,4347
2023-04-17 02:00:00,4196
2023-04-17 03:00:00,3894
2023-04-17 04:00:00,3657
2023-04-17 05:00:00,3483
2023-04-17 06:00:00,3386
2023-04-17 07:00:00,3301
2023-04-17 08:00:00,3233
2023-04-17 09:00:00,3348
2023-04-17 10:00:00,3586
2023-04-17 11:00:00,4017
2023-04-17 12:00:00,4290
2023-04-17 13:00:00,4365
2023-04-17 14:00:00,4363
2023-04-17 15:00:00,4348
2023-04-17 16:00:00,4342
2023-04-17 17:00:00,4338
2023-04-17 18:00:00,4359
2023-04-17 19:00:00,4318
2023-04-17 20:00:00,4279
2023-04-17 21:00:00,4306
2023-04-17 22:00:00,4352
2023-04-17 23:00:00,4369
2023-04-18 00:00:00,4415
2023-04-18 01:00:00,4400
2023-04-18 02:00:00,4198
2023-04-18 03:00:00,3947
2023-04-18 04:00:00,3721
2023-04-18 05:00:00,3573
2023-04-18 06:00:00,3460
2023-04-18 07:00:00,3380
2023-04-18 08:00:00,3432
2023-04-18 09:00:00,3545
2023-04-18 10:00:00,3817
2023-04-18 11:00:00,4264
2023-04-18 12:00:00,4621
2023-04-18 13:00:00,4728
2023-04-18 14:00:00,4704
2023-04-18 15:00:00,4733
2023-04-18 16:00:00,4731
2023-04-18 17:00:00,4644
2023-04-18 18:00:00,4577
2023-04-18 19:00:00,4474
2023-04-18 20:00:00,4434
2023-04-18 21:00:00,4491
2023-04-18 22:00:00,4560
2023-04-18 23:00:00,4600
2023-04-19 00:00:00,4683
2023-04-19 01:00:00,4755
2023-04-19 02:00:00,4562
2023-04-19 03:00:00,4311
2023-04-19 04:00:00,4072
2023-04-19 05:00:00,3944
2023-04-19 06:00:00,3848
2023-04-19 07:00:00,3803
2023-04-19 08:00:00,3824
2023-04-19 09:00:00,3940
2023-04-19 10:00:00,4212
2023-04-19 11:00:00,4724
2023-04-19 12:00:00,4935
2023-04-19 13:00:00,4877
2023-04-19 14:00:00,4757
2023-04-19 15:00:00,4616
2023-04-19 16:00:00,4528
2023-04-19 17:00:00,4441
2023-04-19 18:00:00,4396
2023-04-19 19:00:00,4320
2023-04-19 20:00:00,4256
2023-04-19 21:00:00,4276
2023-04-19 22:00:00,4318
2023-04-19 23:00:00,4330
2023-04-20 00:00:00,4367
2023-04-20 01:00:00,4450
2023-04-20 02:00:00,4303
2023-04-20 03:00:00,4016
2023-04-20 04:00:00,3801
2023-04-20 05:00:00,3651
2023-04-20 06:00:00,3577
2023-04-20 07:00:00,3492
2023-04-20 08:00:00,3509
2023-04-20 09:00:00,3656
2023-04-20 10:00:00,3917
2023-04-20 11:00:00,4386
2023-04-20 12:00:00,4593
2023-04-20 13:00:00,4574
2023-04-20 14:00:00,4536
2023-04-20 15:00:00,4452
2023-04-20 16:00:00,4269
2023-04-20 17:00:00,4371
2023-04-20 18:00:00,4298
2023-04-20 19:00:00,4370
2023-04-20 20:00:00,4363
2023-04-20 21:00:00,4428
2023-04-20 22:00:00,4486
2023-04-20 23:00:00,4476
2023-04-21 00:00:00,4470
2023-04-21 01:00:00,4533
2023-04-21 02:00:00,4324
2023-04-21 03:00:00,4021
2023-04-21 04:00:00,3750
2023-04-21 05:00:00,3469
2023-04-21 06:00:00,3251
2023-04-21 07:00:00,3195
2023-04-21 08:00:00,3300
2023-04-21 09:00:00,3391
2023-04-21 10:00:00,3630
2023-04-21 11:00:00,4045
2023-04-21 12:00:00,4297
2023-04-21 13:00:00,4366
2023-04-21 14:00:00,4321
2023-04-21 15:00:00,4345
2023-04-21 16:00:00,4400
2023-04-21 17:00:00,4459
2023-04-21 18:00:00,4514
2023-04-21 19:00:00,4548
2023-04-21 20:00:00,4605
2023-04-21 21:00:00,4690
2023-04-21 22:00:00,4702
2023-04-21 23:00:00,4624
2023-04-22 00:00:00,4503
2023-04-22 01:00:00,4450
2023-04-22 02:00:00,4231
2023-04-22 03:00:00,3954
2023-04-22 04:00:00,3642
2023-04-22 05:00:00,3414
2023-04-22 06:00:00,3257
2023-04-22 07:00:00,3170
2023-04-22 08:00:00,3113
2023-04-22 09:00:00,3121
2023-04-22 10:00:00,3202
2023-04-22 11:00:00,3335
2023-04-22 12:00:00,3498
2023-04-22 13:00:00,3711
2023-04-22 14:00:00,3824
2023-04-22 15:00:00,3867
2023-04-22 16:00:00,3864
2023-04-22 17:00:00,3895
2023-04-22 18:00:00,3964
2023-04-22 19:00:00,4042
2023-04-22 20:00:00,4037
2023-04-22 21:00:00,4027
2023-04-22 22:00:00,4029
2023-04-22 23:00:00,3970
2023-04-23 00:00:00,3926
2023-04-23 01:00:00,3908
2023-04-23 02:00:00,3781
2023-04-23 03:00:00,3579
2023-04-23 04:00:00,3376
2023-04-23 05:00:00,3220
2023-04-23 06:00:00,3115
2023-04-23 07:00:00,3055
2023-04-23 08:00:00,3029
2023-04-23 09:00:00,3033
2023-04-23 10:00:00,3112
2023-04-23 11:00:00,3237
2023-04-23 12:00:00,3396
2023-04-23 13:00:00,3575
2023-04-23 14:00:00,3657
2023-04-23 15:00:00,3700
2023-04-23 16:00:00,3749
2023-04-23 17:00:00,3770
2023-04-23 18:00:00,3757
2023-04-23 19:00:00,3781
2023-04-23 20:00:00,3803
2023-04-23 21:00:00,3802
2023-04-23 22:00:00,3909
2023-04-23 23:00:00,3924
2023-04-24 00:00:00,3969
2023-04-24 01:00:00,4060
2023-04-24 02:00:00,3923
2023-04-24 03:00:00,3702
2023-04-24 04:00:00,3502
2023-04-24 05:00:00,3427
2023-04-24 06:00:00,3386
2023-04-24 07:00:00,3339
2023-04-24 08:00:00,3444
2023-04-24 09:00:00,3621
2023-04-24 10:00:00,3953
2023-04-24 11:00:00,4484
2023-04-24 12:00:00,4746
2023-04-24 13:00:00,4727
2023-04-24 14:00:00,4609
2023-04-24 15:00:00,4525
2023-04-24 16:00:00,4537
2023-04-24 17:00:00,4525
2023-04-24 18:00:00,4477
2023-04-24 19:00:00,4385
2023-04-24 20:00:00,4303
2023-04-24 21:00:00,4341
2023-04-24 22:00:00,4370
2023-04-24 23:00:00,4396
2023-04-25 00:00:00,4448
2023-04-25 01:00:00,4529
2023-04-25 02:00:00,4358
2023-04-25 03:00:00,4109
2023-04-25 04:00:00,4020
2023-04-25 05:00:00,3873
2023-04-25 06:00:00,3749
2023-04-25 07:00:00,3736
2023-04-25 08:00:00,3761
2023-04-25 09:00:00,3922
2023-04-25 10:00:00,4152
2023-04-25 11:00:00,4597
2023-04-25 12:00:00,4795
2023-04-25 13:00:00,4730
2023-04-25 14:00:00,4669
2023-04-25 15:00:00,4566
2023-04-25 16:00:00,4538
2023-04-25 17:00:00,4497
2023-04-25 18:00:00,4450
2023-04-25 19:00:00,4354
2023-04-25 20:00:00,4265
2023-04-25 21:00:00,4278
2023-04-25 22:00:00,4325
2023-04-25 23:00:00,4345
2023-04-26 00:00:00,4392
2023-04-26 01:00:00,4515
2023-04-26 02:00:00,4361
2023-04-26 03:00:00,4124
2023-04-26 04:00:00,3947
2023-04-26 05:00:00,3837
2023-04-26 06:00:00,3786
2023-04-26 07:00:00,3754
2023-04-26 08:00:00,3765
2023-04-26 09:00:00,3885
2023-04-26 10:00:00,4157
2023-04-26 11:00:00,4600
2023-04-26 12:00:00,4841
2023-04-26 13:00:00,4856
2023-04-26 14:00:00,4756
2023-04-26 15:00:00,4619
2023-04-26 16:00:00,4534
2023-04-26 17:00:00,4491
2023-04-26 18:00:00,4470
2023-04-26 19:00:00,4440
2023-04-26 20:00:00,4368
2023-04-26 21:00:00,4390
2023-04-26 22:00:00,4438
2023-04-26 23:00:00,4413
2023-04-27 00:00:00,4442
2023-04-27 01:00:00,4504
2023-04-27 02:00:00,4358
2023-04-27 03:00:00,4087
2023-04-27 04:00:00,3873
2023-04-27 05:00:00,3725
2023-04-27 06:00:00,3642
2023-04-27 07:00:00,3578
2023-04-27 08:00:00,3624
2023-04-27 09:00:00,3715
2023-04-27 10:00:00,3978
2023-04-27 11:00:00,4422
2023-04-27 12:00:00,4664
2023-04-27 13:00:00,4708
2023-04-27 14:00:00,4657
2023-04-27 15:00:00,4594
2023-04-27 16:00:00,4545
2023-04-27 17:00:00,4468
2023-04-27 18:00:00,4406
2023-04-27 19:00:00,4326
2023-04-27 20:00:00,4283
2023-04-27 21:00:00,4286
2023-04-27 22:00:00,4282
2023-04-27 23:00:00,4284
2023-04-28 00:00:00,4319
2023-04-28 01:00:00,4403
2023-04-28 02:00:00,4254
2023-04-28 03:00:00,3999
2023-04-28 04:00:00,3777
2023-04-28 05:00:00,3591
2023-04-28 06:00:00,3475
2023-04-28 07:00:00,3449
2023-04-28 08:00:00,3467
2023-04-28 09:00:00,3576
2023-04-28 10:00:00,3829
2023-04-28 11:00:00,4211
2023-04-28 12:00:00,4483
2023-04-28 13:00:00,4583
2023-04-28 14:00:00,4618
2023-04-28 15:00:00,4660
2023-04-28 16:00:00,4664
2023-04-28 17:00:00,4639
2023-04-28 18:00:00,4631
2023-04-28 19:00:00,4573
2023-04-28 20:00:00,4530
2023-04-28 21:00:00,4575
2023-04-28 22:00:00,4585
2023-04-28 23:00:00,4541
2023-04-29 00:00:00,4521
2023-04-29 01:00:00,4508
2023-04-29 02:00:00,4379
2023-04-29 03:00:00,4127
2023-04-29 04:00:00,3902
2023-04-29 05:00:00,3721
2023-04-29 06:00:00,3621
2023-04-29 07:00:00,3555
2023-04-29 08:00:00,3522
2023-04-29 09:00:00,3577
2023-04-29 10:00:00,3706
2023-04-29 11:00:00,3876
2023-04-29 12:00:00,4060
2023-04-29 13:00:00,4239
2023-04-29 14:00:00,4292
2023-04-29 15:00:00,4341
2023-04-29 16:00:00,4314
2023-04-29 17:00:00,4249
2023-04-29 18:00:00,4170
2023-04-29 19:00:00,4106
2023-04-29 20:00:00,4072
2023-04-29 21:00:00,4090
2023-04-29 22:00:00,4130
2023-04-29 23:00:00,4110
2023-04-30 00:00:00,4095
2023-04-30 01:00:00,4132
2023-04-30 02:00:00,4031
2023-04-30 03:00:00,3835
2023-04-30 04:00:00,3600
2023-04-30 05:00:00,3430
2023-04-30 06:00:00,3339
2023-04-30 07:00:00,3288
2023-04-30 08:00:00,3260
2023-04-30 09:00:00,3276
2023-04-30 10:00:00,3352
2023-04-30 11:00:00,3464
2023-04-30 12:00:00,3632
2023-04-30 13:00:00,3876
2023-04-30 14:00:00,4060
2023-04-30 15:00:00,4162
2023-04-30 16:00:00,4250
2023-04-30 17:00:00,4287
2023-04-30 18:00:00,4257
2023-04-30 19:00:00,4213
2023-04-30 20:00:00,4203
2023-04-30 21:00:00,4237
2023-04-30 22:00:00,4275
2023-04-30 23:00:00,4265
2023-05-01 00:00:00,4264
2023-05-01 01:00:00,4232
2023-05-01 02:00:00,4074
2023-05-01 03:00:00,3849
2023-05-01 04:00:00,3688
2023-05-01 05:00:00,3556
2023-05-01 06:00:00,3521
2023-05-01 07:00:00,3500
2023-05-01 08:00:00,3531
2023-05-01 09:00:00,3655
2023-05-01 10:00:00,3967
2023-05-01 11:00:00,4419
2023-05-01 12:00:00,4627
2023-05-01 13:00:00,4669
2023-05-01 14:00:00,4690
2023-05-01 15:00:00,4616
2023-05-01 16:00:00,4543
2023-05-01 17:00:00,4406
2023-05-01 18:00:00,4362
2023-05-01 19:00:00,4275
2023-05-01 20:00:00,4315
2023-05-01 21:00:00,4467
2023-05-01 22:00:00,4519
2023-05-01 23:00:00,4526
2023-05-02 00:00:00,4571
2023-05-02 01:00:00,4608
2023-05-02 02:00:00,4516
2023-05-02 03:00:00,4187
2023-05-02 04:00:00,3987
2023-05-02 05:00:00,3815
2023-05-02 06:00:00,3740
2023-05-02 07:00:00,3722
2023-05-02 08:00:00,3733
2023-05-02 09:00:00,3842
2023-05-02 10:00:00,4112
2023-05-02 11:00:00,4573
2023-05-02 12:00:00,4808
2023-05-02 13:00:00,4871
2023-05-02 14:00:00,4820
2023-05-02 15:00:00,4794
2023-05-02 16:00:00,4756
2023-05-02 17:00:00,4718
2023-05-02 18:00:00,4687
2023-05-02 19:00:00,4595
2023-05-02 20:00:00,4541
2023-05-02 21:00:00,4574
2023-05-02 22:00:00,4619
2023-05-02 23:00:00,4628
2023-05-03 00:00:00,4679
2023-05-03 01:00:00,4729
2023-05-03 02:00:00,4569
2023-05-03 03:00:00,4289
2023-05-03 04:00:00,4057
2023-05-03 05:00:00,3905
2023-05-03 06:00:00,3819
2023-05-03 07:00:00,3784
2023-05-03 08:00:00,3800
2023-05-03 09:00:00,3919
2023-05-03 10:00:00,4213
2023-05-03 11:00:00,4678
2023-05-03 12:00:00,4931
2023-05-03 13:00:00,4946
2023-05-03 14:00:00,4854
2023-05-03 15:00:00,4834
2023-05-03 16:00:00,4768
2023-05-03 17:00:00,4726
2023-05-03 18:00:00,4674
2023-05-03 19:00:00,4608
2023-05-03 20:00:00,4564
2023-05-03 21:00:00,4541
2023-05-03 22:00:00,4571
2023-05-03 23:00:00,4589
2023-05-04 00:00:00,4653
2023-05-04 01:00:00,4718
2023-05-04 02:00:00,4580
2023-05-04 03:00:00,4317
2023-05-04 04:00:00,4114
2023-05-04 05:00:00,3954
2023-05-04 06:00:00,3878
2023-05-04 07:00:00,3849
2023-05-04 08:00:00,3863
2023-05-04 09:00:00,3958
2023-05-04 10:00:00,4250
2023-05-04 11:00:00,4709
2023-05-04 12:00:00,4912
2023-05-04 13:00:00,4861
2023-05-04 14:00:00,4800
2023-05-04 15:00:00,4770
2023-05-04 16:00:00,4724
2023-05-04 17:00:00,4651
2023-05-04 18:00:00,4615
2023-05-04 19:00:00,4515
2023-05-04 20:00:00,4495
2023-05-04 21:00:00,4484
2023-05-04 22:00:00,4471
2023-05-04 23:00:00,4466
2023-05-05 00:00:00,4522
2023-05-05 01:00:00,4590
2023-05-05 02:00:00,4455
2023-05-05 03:00:00,4187
2023-05-05 04:00:00,3937
2023-05-05 05:00:00,3741
2023-05-05 06:00:00,3675
2023-05-05 07:00:00,3674
2023-05-05 08:00:00,3707
2023-05-05 09:00:00,3807
2023-05-05 10:00:00,4086
2023-05-05 11:00:00,4523
2023-05-05 12:00:00,4700
2023-05-05 13:00:00,4720
2023-05-05 14:00:00,4632
2023-05-05 15:00:00,4551
2023-05-05 16:00:00,4532
2023-05-05 17:00:00,4501
2023-05-05 18:00:00,4483
2023-05-05 19:00:00,4413
2023-05-05 20:00:00,4341
2023-05-05 21:00:00,4310
2023-05-05 22:00:00,4296
2023-05-05 23:00:00,4268
2023-05-06 00:00:00,4252
2023-05-06 01:00:00,4303
2023-05-06 02:00:00,4198
2023-05-06 03:00:00,3991
2023-05-06 04:00:00,3757
2023-05-06 05:00:00,3562
2023-05-06 06:00:00,3458
2023-05-06 07:00:00,3415
2023-05-06 08:00:00,3416
2023-05-06 09:00:00,3479
2023-05-06 10:00:00,3611
2023-05-06 11:00:00,3765
2023-05-06 12:00:00,3896
2023-05-06 13:00:00,3972
2023-05-06 14:00:00,3957
2023-05-06 15:00:00,3905
2023-05-06 16:00:00,3849
2023-05-06 17:00:00,3793
2023-05-06 18:00:00,3759
2023-05-06 19:00:00,3740
2023-05-06 20:00:00,3766
2023-05-06 21:00:00,3837
2023-05-06 22:00:00,3902
2023-05-06 23:00:00,3928
2023-05-07 00:00:00,3922
2023-05-07 01:00:00,3966
2023-05-07 02:00:00,3873
2023-05-07 03:00:00,3661
2023-05-07 04:00:00,3456
2023-05-07 05:00:00,3291
2023-05-07 06:00:00,3192
2023-05-07 07:00:00,3152
2023-05-07 08:00:00,3133
2023-05-07 09:00:00,3175
2023-05-07 10:00:00,3251
2023-05-07 11:00:00,3360
2023-05-07 12:00:00,3513
2023-05-07 13:00:00,3672
2023-05-07 14:00:00,3747
2023-05-07 15:00:00,3770
2023-05-07 16:00:00,3804
2023-05-07 17:00:00,3849
2023-05-07 18:00:00,3869
2023-05-07 19:00:00,3903
2023-05-07 20:00:00,3944
2023-05-07 21:00:00,4018
2023-05-07 22:00:00,4110
2023-05-07 23:00:00,4110
2023-05-08 00:00:00,4093
2023-05-08 01:00:00,4120
2023-05-08 02:00:00,3999
2023-05-08 03:00:00,3778
2023-05-08 04:00:00,3575
2023-05-08 05:00:00,3398
2023-05-08 06:00:00,3317
2023-05-08 07:00:00,3243
2023-05-08 08:00:00,3273
2023-05-08 09:00:00,3388
2023-05-08 10:00:00,3629
2023-05-08 11:00:00,4033
2023-05-08 12:00:00,4361
2023-05-08 13:00:00,4494
2023-05-08 14:00:00,4532
2023-05-08 15:00:00,4535
2023-05-08 16:00:00,4602
2023-05-08 17:00:00,4601
2023-05-08 18:00:00,4614
2023-05-08 19:00:00,4608
2023-05-08 20:00:00,4583
2023-05-08 21:00:00,4629
2023-05-08 22:00:00,4671
2023-05-08 23:00:00,4664
2023-05-09 00:00:00,4623
2023-05-09 01:00:00,4639
2023-05-09 02:00:00,4442
2023-05-09 03:00:00,4023
2023-05-09 04:00:00,3701
2023-05-09 05:00:00,3465
2023-05-09 06:00:00,3334
2023-05-09 07:00:00,3278
2023-05-09 08:00:00,3264
2023-05-09 09:00:00,3343
2023-05-09 10:00:00,3590
2023-05-09 11:00:00,4004
2023-05-09 12:00:00,4294
2023-05-09 13:00:00,4435
2023-05-09 14:00:00,4469
2023-05-09 15:00:00,4477
2023-05-09 16:00:00,4464
2023-05-09 17:00:00,4420
2023-05-09 18:00:00,4377
2023-05-09 19:00:00,4348
2023-05-09 20:00:00,4069
2023-05-09 21:00:00,4423
2023-05-09 22:00:00,4464
2023-05-09 23:00:00,4430
2023-05-10 00:00:00,4400
2023-05-10 01:00:00,4440
2023-05-10 02:00:00,4305
2023-05-10 03:00:00,3978
2023-05-10 04:00:00,3702
2023-05-10 05:00:00,3463
2023-05-10 06:00:00,3408
2023-05-10 07:00:00,3377
2023-05-10 08:00:00,3364
2023-05-10 09:00:00,3428
2023-05-10 10:00:00,3745
2023-05-10 11:00:00,4143
2023-05-10 12:00:00,4400
2023-05-10 13:00:00,4470
2023-05-10 14:00:00,4450
2023-05-10 15:00:00,4430
2023-05-10 16:00:00,4426
2023-05-10 17:00:00,4414
2023-05-10 18:00:00,4441
2023-05-10 19:00:00,4440
2023-05-10 20:00:00,4452
2023-05-10 21:00:00,4484
2023-05-10 22:00:00,4528
2023-05-10 23:00:00,4552
2023-05-11 00:00:00,4511
2023-05-11 01:00:00,4522
2023-05-11 02:00:00,4316
2023-05-11 03:00:00,4006
2023-05-11 04:00:00,3684
2023-05-11 05:00:00,3498
2023-05-11 06:00:00,3409
2023-05-11 07:00:00,3337
2023-05-11 08:00:00,3365
2023-05-11 09:00:00,3444
2023-05-11 10:00:00,3661
2023-05-11 11:00:00,4045
2023-05-11 12:00:00,4311
2023-05-11 13:00:00,4425
2023-05-11 14:00:00,4433
2023-05-11 15:00:00,4463
2023-05-11 16:00:00,4497
2023-05-11 17:00:00,4525
2023-05-11 18:00:00,4602
2023-05-11 19:00:00,4603
2023-05-11 20:00:00,4625
2023-05-11 21:00:00,4718
2023-05-11 22:00:00,4771
2023-05-11 23:00:00,4735
2023-05-12 00:00:00,4652
2023-05-12 01:00:00,4647
2023-05-12 02:00:00,4473
2023-05-12 03:00:00,4106
2023-05-12 04:00:00,3726
2023-05-12 05:00:00,3551
2023-05-12 06:00:00,3416
2023-05-12 07:00:00,3334
2023-05-12 08:00:00,3248
2023-05-12 09:00:00,3374
2023-05-12 10:00:00,3588
2023-05-12 11:00:00,3972
2023-05-12 12:00:00,4235
2023-05-12 13:00:00,4344
2023-05-12 14:00:00,4425
2023-05-12 15:00:00,4518
2023-05-12 16:00:00,4607
2023-05-12 17:00:00,4697
2023-05-12 18:00:00,4795
2023-05-12 19:00:00,4849
2023-05-12 20:00:00,4873
2023-05-12 21:00:00,4958
2023-05-12 22:00:00,4985
2023-05-12 23:00:00,4937
2023-05-13 00:00:00,4799
2023-05-13 01:00:00,4709
2023-05-13 02:00:00,4528
2023-05-13 03:00:00,4199
2023-05-13 04:00:00,3893
2023-05-13 05:00:00,3630
2023-05-13 06:00:00,3466
2023-05-13 07:00:00,3353
2023-05-13 08:00:00,3305
2023-05-13 09:00:00,3303
2023-05-13 10:00:00,3364
2023-05-13 11:00:00,3471
2023-05-13 12:00:00,3668
2023-05-13 13:00:00,3898
2023-05-13 14:00:00,4032
2023-05-13 15:00:00,4121
2023-05-13 16:00:00,4153
2023-05-13 17:00:00,4163
2023-05-13 18:00:00,4165
